achievement_count,athlete_count,athlete.id,athlete.resource_state,average_cadence,average_heartrate,average_speed,comment_count,commute,display_hide_heartrate_option,distance,elapsed_time,elev_high,elev_low,end_latlng1,end_latlng2,external_id,flagged,from_accepted_tag,gear_id,has_heartrate,has_kudoed,heartrate_opt_out,id,kudos_count,location_country,manual,map.id,map.resource_state,map.summary_polyline,max_heartrate,max_speed,moving_time,name,photo_count,pr_count,private,resource_state,start_date,start_date_local,start_latitude,start_latlng1,start_latlng2,start_longitude,suffer_score,timezone,total_elevation_gain,total_photo_count,trainer,type,upload_id,upload_id_str,utc_offset,visibility,workout_type,average_temp,average_watts,device_watts,kilojoules,max_watts
0,7,23163300,1,NA,158.2,26.744400000000002,1,FALSE,TRUE,96.2905,13521,307.6,177.9,44.965811,-85.656514,garmin_push_3912955317,FALSE,FALSE,b5743538,TRUE,FALSE,FALSE,2588147823,18,United States,FALSE,a2588147823,2,_vepG|soiOuC~BeChFGblAwHNwCd[oLl^sRl_@yHbKsE~CuEd@mSgGuVuLyWcAmR|@uVyFEriAm@`EiAn@gf@AqEnBwQ`Te\d@wCp@gp@dz@iIvSwCpC_IlCcGxMcTzt@q@|jAq@pI{BvFkTzWuNfSw@`CWxGhA`sCEnFiAtHFlGpHnPjDn@ha@cRlMqHrI_DvFl@pCvClBzF~BtU?|xA\zF|@zCfBjC~p@rr@}E~Fy@tEf@jjAe@zaAwFnB{AfBq[tm@wBhC}DrC\bFjBjHDdOv@`N{@lK?hn@{EzFag@i@mB`@iH`^{C~JmAvAeUfKcJPqP`B_@|@HdEgAfNCdItCfO?xCoBnEyDzCaA~BI~Al@tHxBnGrElGZvBcCtuA]vAkKlFX`ExFzI|V|e@d@nCMhWhb@tAz@zBbApU~AvBli@d@zBJRp@}E|qEw@flAoAr@_WD}VjEiG|FyX~d@aFlDm@xOQtl@fD`MrB|Db@hDgBzFmAz@s]cAaE_AyDkCqE_@kEhAaKzFiLhBaNeWuJcLiH_PgK{Q_E}D{PcLePiGaX{Fkk@gIcEnCaMnRi@O}Hoe@g@iE\{EvEsHfJeSx[av@tBq_@dA_AtPEEoShDwVnIqFfCqE`@cCTab@yGeB{ZkVaDuA{dAgAaN{Cmg@dAgj@GUu@p@uJMwFkAqCkHmF_E{EoBqLEsDPyChB}BhHg@`EvAvB~Bd\Fj@ut@n@uCnD}EvBsFzIeElFiIzHiF|@uFbEmEl@aKtH`D`BDtP_EdLY`Bi{BSoBcy@E{ZkLwZgKsRuBkAwUwFmc@kHm_@YuHovBoBCc_BcJOYq@A{DNyRnA_BzEoAhA{CEgzAq`@OoThCeg@_CwAw@wCiG_G{EcKhAyHvByHq@{AlAkCvFqC~A{e@g@aKoIgPw@aOqFg\s@ec@kIuSzGcJlGsIhJ}At@mDAImJtA}TxDqEhB_EZqCMcGzBuQbCoCrEuBdUs@xG}QnIsYcIcKyCsFaM{c@yHgM}]iTuM{P{GmLuEuBtBkd@pGoc@x@oPEkc@aDuQaD}HzIKbAw@a@r@vG}Gh[qLvIKjMrBxMp@xFs@dEmC~LoMzEwB`KhBzo@fR`JQjVkJbF{@fFbAdH`EzErA~XrAvJjBn@oAEuMr@_Iq@yHBcg@|TY^{@Ywt@wRFkAw@Dkr@W{Fc@iAw@c@wzBrAuDeb@wCcGuCqSoa@?gNsLA}j@zDi@TdFz@v@,196,61.92,12961,🍒 Cherry Roubaix,0,0,FALSE,2,2019-08-03T12:56:52Z,2019-08-03T08:56:52Z,44.76272,44.76272,-85.609749,-85.609749,421,(GMT-05:00) America/Detroit,872.3,0,FALSE,Ride,2746028406,2746028406,-14400,everyone,11,NA,137.5,FALSE,1782.2,NA
11,10,23163300,1,NA,135.3,25.0488,0,FALSE,TRUE,35.5817,8044,262.4,248.8,42.271676,-83.742112,garmin_push_3906595165,FALSE,FALSE,b5743538,TRUE,FALSE,FALSE,2582957231,11,United States,FALSE,a2582957231,2,sdx`Gxq~}N`BMzEoAp`@EnP[~KARTDf@@rGIZUJyLPk@XUZ[lADvFGPc@FKb@BH?]Ta@f@CDiGV}@VYhA]nKMPHFVF~VQxAi@v@YNcKHyAWOYT_E?sPJiAd@w@XOzLSZXD`XUnAa@j@m@TuIBoBWSWAc@X}CD_DGgLJw@Zm@~@g@nLCPR@b@GvDBnQ]nAu@r@kJFoB]Oc@@m@ToFAoNZiAp@e@xKSf@?RRFfX_@rAk@j@eAPwGB{BUY]RkECuGc@k@KF`@MHg@@}CJmARm@`@a@d@QjLMPPB`@FbWMx@g@x@y@\mBBgF?eBUQg@RmE?yP`@qAz@i@tLOJ`@LzVMlAO`@_Av@{AFgH?sAWI]VsD@iBKuKDcBRu@l@m@d@MbKQd@DJn@JfVKrAQd@cAv@gIJsBQQISi@VkEC{Ph@{Ar@c@vLEL\HxW]xA_Ap@yIDuBWO[R_GEaLF}BPm@|@s@ZGxJSt@NLrXYjAUZw@^oIDsBUQYL{DAuQHg@f@y@|@]fJK|@@LVLbXUdA]d@s@ZsIHqBYOWLeH?gNJs@Vc@p@e@j@IpJI\@LRNvX_@jAu@j@_@FoIBcBQU_@Cm@ToCEoQ`@oAx@k@xLQNRD\DlRCl@IFHAFj@StBc@n@o@\mIJuBUSWLwGBeO^oAj@a@bMONz@HrVOdAUb@_Ad@iK@{@MOUCa@T_ECuPT{@T]x@_@hKK^?NPNnWQxAu@|@c@JiJDuAUUa@Co@RoC@{PXyAp@k@dMONPF|WUjAa@h@k@TaHFyCKSQK_@XqDAiQPw@v@y@^KhLIHRH|WMv@i@x@{@T{IDuAQQUNoFA}OT}@\e@t@[hLELRHtWSjAo@t@[JoK@y@OQ]Cg@N_DAwP\wAp@k@pIUpB@NNPlVIfBOb@q@p@mIR{CWM[XuDIgPD_ATu@b@e@f@SpLELXBb@HvTGrAMh@u@z@a@JuIHgBUW]Em@TuC@cQViAz@q@vLMNNF^DpWU|@g@j@c@LmIH_Cc@KUTkDEkFGcB]?X?HOFuGp@mAlAQfEArEYJ{@OmHQa@s~@j@wHpAkQ\{@AoF}@wVHmDQcNJq@MgCxA_d@f]s[xR{NxJgPlQmHrIm^f`@wDxEHf@`@z@AVgAlAUM,175,46.800000000000004,5114,AAVC crit practice,0,3,FALSE,2,2019-08-01T21:45:21Z,2019-08-01T17:45:21Z,42.235788,42.235788,-83.720126,-83.720126,52,(GMT-05:00) America/Detroit,236.3,0,FALSE,Ride,2740641330,2740641330,-14400,everyone,12,NA,96.2,FALSE,492,NA
3,1,23163300,1,83.2,140.6,7.7076,0,FALSE,TRUE,7.410699999999999,3735,284.8,230.8,42.271716,-83.742021,garmin_push_3904317505,FALSE,FALSE,g4468464,TRUE,FALSE,FALSE,2581028407,4,United States,FALSE,a2581028407,2,{f_aGt}b~NCIEs@IQI?AIJkBBmBAs@YwDVs@DcAD_CGiCIu@KeAAo@OqABuCBg@?o@E_A@}ABq@EgBBqCIyEAoEIyAMkACeABq@IqHk@iBe@oB]gAUi@a@Uy@DsAEiAFc@EmBAuBDQGAE@cCJaBAWGWg@Ie@@k@HWCc@UW]_@]WQe@O[XSj@Yb@_@QOk@_@]c@Ha@XOl@_@Ne@?c@Da@Pe@CQm@W}AEKc@OWFU@[]Uk@]e@Se@Og@q@qA_@Wa@Sa@_@wBmDYa@i@kAc@s@c@BKFEC_AoDQmAEq@YsCCs@?s@KaB?]Ds@Jm@R_B\yARm@No@pBcGVe@lAqBb@{@HKh@YZe@Pk@t@qAPUd@@\b@Pf@Lp@Bp@ItAObAOl@MbAAp@In@c@xAk@dA]`@Sf@Ap@G`@ELQXy@~Bk@Ne@BsAGe@JUXGPWd@c@NURKXE`@@p@VvCP`Bv@`E^RNCF?TVlA~AdCfEZ^LHz@\V^j@hBr@bANl@Z`@DBdAKRZD`ALp@b@RjBGf@BHAJGNc@NU`@Sd@?n@dAb@@Tk@Lo@`@CdAp@^^RLd@Jj@Ex@@TCBDA@@EABDTK|@S~DPJp@BzDEx@BhAElCCVVb@xAJn@|@xDl@OAhBF`FTrEB~BFdAJfMFdB@nEDn@@zBLzCAp@Dv@?dBBt@AnBHlBBdBE`BLxCFn@At@D`A,167,12.6,3461,Arb w/ Ksenia,0,2,FALSE,2,2019-08-01T10:32:50Z,2019-08-01T06:32:50Z,42.271986,42.271986,-83.742508,-83.742508,37,(GMT-05:00) America/Detroit,97,0,FALSE,Run,2738668579,2738668579,-14400,everyone,0,NA,NA,NA,NA,NA
18,5,23163300,1,NA,136,20.8872,0,FALSE,TRUE,43.904199999999996,10103,299.9,234.4,42.271761,-83.742101,garmin_push_3899723800,FALSE,FALSE,b5743538,TRUE,FALSE,FALSE,2577209318,15,United States,FALSE,a2577209318,2,ge_aGb|b~NBhC_@rGqKFw@PEZf@|tAwl@j@aBJs@d@iYVa@b@qNxf@{s@|@O`@X~B[qG?wX~@sDtUmm@vMQlLe@?gNbAuIrAwHpCqIPmBv@mC]gDiJuSwD|D}Al@qRmFgFsBwCQuS{FsEcAeCTqHrLQtBRvGi@tAqAdBkBfFSfDgAjEyBfDwAPwTdZiBb@iDoAuDMoK`G_Bh@qDGcATeA`Ay@bCkAjHGdM[zCwBfLk@lAiC\eBx@aFtFkDh@_C{@cEiCsGUuCgAc@d@u@rCi@jCKlC\jArBbD`Cv@_Bi@m@i@{ByDKaB`CiKr@?bBhAnA?kBMwAeAk@NuBnJGrAd@tA`CjDvA\\b@@tCT`Bi@{GsBm@qB_Dc@sA@iBlBiIf@e@hCtApFJpAj@_@fGXpEAbF|A`EHx@?t@]vA_AL{@k@}@mCaBs@oARNtBK|@wAdCaA`DF|@^j@rChBl@IdFnAfCkB\o@BeBaB_H@cE_AkBWsAFkD[kJToD]zEZ|MhB`FPtFpAhGQjAcDlB}GmAiCkASa@CkBnCeH_AiKkCsAaC{E@wApBaJv@[vA~@xGNlFjD|CfAvCs@fFoGlFmA^q@fCyP\gQdBgH~AiBlCc@dCPvHsEwBfAeD]c@e@s@iCwC_EcAuDoFcJO_AyBhBy@rAWhAMfDc@`DgEvDqDnAaCjDiCzFuAvEQxB?fFaAjD@xCSdAcGdEkEpFCjBxAhBhA`@zFI|G|DpB\jCm@rFiGpE{@\k@tCwQDqNX}BhBsGp@y@rAg@zFGnCkBeDmAm@cCqCaEeAiDqAmC}DkG_@?eBtAm@fAkAjKuD`EsCt@wAvAyEdJ}AtFMdCD|DgAhEItDiAxAkEpCiDtDe@tBd@lAzBzAlFGxFdD`Dv@vCy@fDgE~AoA`Es@\u@lCaPVcR|BmIjAeArBStCTfKcGjBc@rBAhHvBXdCC~BZrBpBlEhAbBFl@aC|Bc@~CuDt@_@dAEbAwAp@wA|AsLhSwMfSmDzH{AhFiA|Fg@xEm@rOJdPn@lP|C`_@vFxU|FfOnAlEj@~D]bE_BbEuBlBoe@~LkEzE`BuAfAqB\Mbe@oL`BkAnAgB|@cCVaBHmCk@yDs@uCcHgQkEwQc@sCsDoa@\k@bEBTa@a@g`@HkATg@x_@eVrEcC~DgAf_AmATd@FbCYeG?oUJuDp@eC~Uum@zz@_Al@Iz@yC`@mCNAnVb@~_@ULq@OcY^QvLHJ[OmY,177,44.28,7567,AAVC Barton Hills,0,10,FALSE,2,2019-07-30T21:46:09Z,2019-07-30T17:46:09Z,42.271729,42.271729,-83.742252,-83.742252,89,(GMT-05:00) America/Detroit,515,0,FALSE,Ride,2734703010,2734703010,-14400,everyone,12,NA,95.1,FALSE,719.8,NA
0,1,23163300,1,84.7,143.9,8.071200000000001,0,FALSE,TRUE,7.9002,3527,283.7,249.4,42.271749,-83.742145,garmin_push_3897794753,FALSE,FALSE,g4468464,TRUE,FALSE,FALSE,2575587861,3,United States,FALSE,a2575587861,2,qe_aGr{b~NCK@mA@?D]@{ACy@ESK?CHB?BD@u@GqBE}JCq@Eq@@yDDs@QgBMqEBsBIeIGiC@s@IcD[mFEyF?i@Ve@~@oATUbAwAd@c@\e@Z]b@m@l@mAlAgBdBuBjC{DZ[`AwAv@_Av@qAz@_AX_@n@s@v@kAZg@Tg@r@eAjAmAl@gA|@iAx@qAp@{@tA}AvAkB|AwBVe@v@oAv@eArA_BxA}BlAcBjAsAXa@fBmCp@w@f@y@t@gAj@kAXa@Vg@DEAp@SjCU|ACr@OtAOp@Uj@ATQn@}BlGa@r@IT]|AIr@U~CGn@FlCAp@In@?p@Bn@Hr@JzAGn@BlBHb@Bt@AxAJrI?dBDvC?dFNxD@nEBfBJzCCz@AAB@FtC?nHFrABjF?bBGlAU|By@bF]pASf@BBMRMXm@lBUh@Qf@Yp@c@vAuAxFc@tC}@bF}AlK[nA]hBKfBQjA]fEKvD@bBAxC?vCEn@GFe@FaCA[XIJ_@\yBRQ?e@GSLe@cAw@G{BAqABqEOi@Gm@?sDOmAO}AYWGOMGiG@uEGs@DeDQwFBq@AeBEu@@q@AiBIeB?aBDC,166,12.6,3524,Morning Run,0,0,FALSE,2,2019-07-30T11:54:06Z,2019-07-30T07:54:06Z,42.271775,42.271775,-83.742175,-83.742175,52,(GMT-05:00) America/Detroit,72.9,0,FALSE,Run,2733037747,2733037747,-14400,everyone,NA,NA,NA,NA,NA,NA
0,1,23163300,1,NA,NA,0,0,FALSE,FALSE,0,7200,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,2574514957,3,United States,TRUE,a2574514957,2,NA,NA,0,7200,Climbing,0,0,FALSE,2,2019-07-29T23:30:00Z,2019-07-29T19:30:00Z,NA,NA,NA,NA,NA,(GMT-05:00) America/Detroit,0,0,FALSE,RockClimbing,NA,NA,-14400,everyone,NA,NA,NA,NA,NA,NA
0,2,23163300,1,NA,110.9,14.0904,2,FALSE,TRUE,12.161299999999999,4780,285.7,249.4,42.248665,-83.765316,garmin_push_3892605013,FALSE,FALSE,b3990177,TRUE,FALSE,FALSE,2571400817,3,United States,FALSE,a2571400817,2,erz`G~gg~N@U}@gDm@DISa@?OLQRI?c@G]AyAt@]@{@YWCOI_BcAoBs@wCu@eA_@{Au@]Ss@o@qAeBqAyAcA{@YMu@W{AKsCBqAGiBUeBs@SMmA_A{@gA_CiEcAeBcAgAaB_AmBa@kBFgBVkCdAmBr@]PMBm@FWAQBWFaMX}B@sCDaAA[GSyCE{CM_CDcFKgC?sB@qIDuCI_BKw@{BOkFQoBOoCq@IUDcDGsK@q@A{@?{AG{C?qHS}GAo@C]DaEUe@@yCAmBHu@@y@E}@OaBAeABu@Cu@@w@e@uESKqD`@sBMmBD[EwALa@R[SiDA_BNUAc@@iCGmBRe@[m@q@iBu@g@c@]c@IUyAiBmAwA]WiBK[w@mBUK@e@Zo@d@UYsBKy@?QJe@jAOGFi@`Bi@t@?d@AjBRzAFt@g@JAJ@Rj@~@PjADFHJX_@vB_@d@n@@JLzAx@dBb@`ClBrBChAGzENn@RlBA~@@LLz@[nBInBDnBEzE?l@h@a@hFOtC@n@VbDJlELxKRvHDxFEbACrC@xCDjEEV?XB`@FdBBtDCd@@DFDxAV~Bj@nIRlAJFvCC~B?xBEdA@r@D~B@bEJhHHrCDhFAVFRpALb@?pHKzECnEIDLB?~AKb@KvB{@bB{@nBe@lBErBb@hB~@rA`Bd@v@^x@rA`CTd@|AnBrAz@h@Tn@N~@LtALN?PQVErBIdAH|@RtB|@rAxAjAbB|@`Ah@b@`Br@rIzBjAl@@FXJl@J`A?~@e@lA?nA]RH\HZ?b@vB?j@y@l@g@f@Sd@f@h@,144,34.2,3107,Bike maintenance w/ Brooke,0,0,FALSE,2,2019-07-28T20:00:24Z,2019-07-28T16:00:24Z,42.248192,42.248192,-83.764634,-83.764634,10,(GMT-05:00) America/Detroit,107,0,FALSE,Ride,2728698070,2728698070,-14400,everyone,10,NA,43.9,FALSE,136.3,NA
7,1,23163300,1,82.3,148.1,8.3088,0,FALSE,TRUE,11.3315,4953,276,230.7,42.271705,-83.742055,garmin_push_3889373323,FALSE,FALSE,g4468464,TRUE,FALSE,FALSE,2568697414,5,United States,FALSE,a2568697414,2,ogaaGlm}}NUERLEEv@P_@a@CK\g@bAeAlAcBb@OX[pAoB\]^SHDZZZd@J`ABr@KfBENWf@MbDFp@SjAYh@Y\e@b@Sd@Al@ShBm@jAIZSd@qBV_@Ie@Ck@LYXc@VWh@ONGBFUVu@YNU@?`@Tr@ApAIl@?LFrAL~@?TZxBLNF@`@E\Xd@|@|@vAVf@JX`@p@\r@\RAH[d@Wp@U^E\c@x@MPCj@d@v@Fx@Lb@Vd@Rj@r@zBNr@f@vATj@@JJDHb@NbD?r@Df@JrD?r@Hr@Cf@Qf@@p@FPATJfBP|@h@Ff@Eb@K~@ILp@Ab@Gp@CFa@FW?mBKu@Ba@HABBD~BVF^ALGPc@Kc@Ae@DeA?SFYRIl@?Z@^JZb@TnBAf@GX[Do@?a@EUWe@c@EiA?e@Be@POl@@jATv@a@M_@CSFTb@fAHJFZd@XPf@Gf@ZRPH`@Fp@DtAKv@Ct@Or@Uj@Er@@`BRbB@v@AXBt@Cn@DhBFn@Gn@EjADr@Gp@Sn@?bBZl@Hj@CFAr@A`BD\OjBB^Cp@M|@Ct@Nl@DB?jA@h@InFGdAB^f@FnAa@d@AZNHLIvA@r@GfBM|@MbCBXjA?f@N`BLXGf@DlAAfBDVBf@AVGV_@Ti@z@aCFGRA^Wh@qARm@FU\k@hCeGNUl@}@r@w@T_@~@}@Xa@tA_B^WV]^]Zc@fAmAx@_AJO@@@pCJlI?`DJhB@|CBt@ChC^l@D~AAr@Dt@@r@AfCCLHm@Bs@Ca@Fe@O}BBgAAoCIq@Dq@DgBKaEFeBMi@b@Kd@EjAATCHo@GuD`@MXE|@If@?x@GKcBHo@@o@AyAMgBYq@}ADc@Cg@@c@HU\OH]\wAhBCNBdA,170,17.28,4909,Evening Run,0,0,FALSE,2,2019-07-28T00:38:51Z,2019-07-27T20:38:51Z,42.282328,42.282328,-83.71431,-83.71431,97,(GMT-05:00) America/Detroit,81.3,0,FALSE,Run,2725889646,2725889646,-14400,everyone,NA,NA,NA,NA,NA,NA
0,1,23163300,1,57,114.5,4.2588,0,FALSE,TRUE,8.1766,7396,298.9,275.6,42.409137,-83.985539,garmin_push_3888592765,FALSE,FALSE,g4739109,TRUE,FALSE,FALSE,2568039975,4,United States,FALSE,a2568039975,2,{gyaGl|u_OEHJQALU`@AXLKAWCK@?G?B@?D_@H@A?NDHF?e@ICHTCXKB?OCBACHLBEBCENCi@@FGDF[?H?@BNE?EJFG?D?FBPVC\w@nBKn@H|@Jl@Vb@@NE^Sx@c@b@o@b@Qf@CjAKd@Ub@i@L]Zc@r@c@h@GDKTYVOT_@VMBIHs@d@QROb@KdAKVQRL`@HFdAz@^NPVHTJn@MhAAp@Hn@JTPxADLVL\\f@zAIn@KRKx@e@jAQh@G`@]n@[`AMLU`@UPSH_@XUJ]X[r@Kb@Dn@Lj@ATEHOBaAAUMo@aAm@QS?GBMKAP@??DNOCK?D]H[^Cp@Bn@E|@O`@Kn@Md@Et@C@Cg@Jc@?W@QPi@JcBCg@Nk@NOd@Kt@I`@Pl@v@r@LRHPBDAA]ISMo@Jk@n@iATWb@]j@WZ_@^q@Za@N}@\s@BWRk@b@iBF[C_@_AyAQg@[yAS_BPkAGq@KYSIOO_@QUYWJAODEJGSGIIGSN_@GiADOV]Tg@Xa@VMZCX_@p@o@RYL]HEx@aAh@[\]b@iCpB{BLe@Ea@Wc@CWGO@q@NiAC[BQd@q@Lg@EaA?g@G??Be@d@U?MGk@cAAGa@UWe@k@m@Ui@SGKGQSUa@Qc@Mm@HgABs@Lo@z@q@DKj@g@HULQ^[NB@GEo@Iq@DGHi@EU?qBCe@Jo@EG@m@RiCRi@FKfA]p@Ed@@`@FTIXk@HYRQNm@A_@MGSe@a@yASi@Go@DSCYBOKi@B]X{@De@Nm@Dc@?o@IQ][Sa@EsAEWSy@wAaAMEc@]a@IWS]@[UIa@Ea@DUCCFMLC^DV_@Te@A?FoAJm@Aq@DUDEBMA}@ISk@o@OKIGYGc@Ck@c@e@w@m@a@[e@USGWAu@Bi@AOGQIo@c@u@MKQEoAIiA?w@Ee@MIECO,153,9.360000000000001,6911,Potawatomi Hike w/ Mo,0,0,FALSE,2,2019-07-26T15:46:01Z,2019-07-26T11:46:01Z,42.405265,42.405265,-84.003422,-84.003422,24,(GMT-05:00) America/Detroit,96.9,1,FALSE,Hike,2725208909,2725208909,-14400,everyone,NA,NA,NA,NA,NA,NA
4,2,23163300,1,85.8,147,8.7804,0,FALSE,TRUE,8.0709,3446,286.9,248.4,42.274036,-83.758034,garmin_push_3880910474,FALSE,FALSE,g4468464,TRUE,FALSE,FALSE,2561728817,8,United States,FALSE,a2561728817,2,oe_aG~{b~N?nABl@AxADt@AtADnAGRg@Fe@@mESgBBaACG@CDE|B?fEDr@AHGFQFAJDlHJbB?dADp@G|Je@LiA@iAFqB@g@A}@FqB@K@?G@DA??C?ITDd@?TCr@DHBFPDl@?`ABp@Av@D`BApGBdBCtCDrH?~BBfBFN^n@f@A|@F`AKP@NvAJxE@hBFrA?pEBfBFt@Hn@t@rCTd@jBv@p@DhABb@NFLA`BE`@Od@Cn@AhCB`ACt@@p@Cp@Op@q@~@a@ZiAP]GeAKe@@o@Hc@?iA_@e@Co@K]BJf@r@bAZb@\\ZPJp@t@lAv@DTGb@?b@Lz@^j@Zb@AJDf@BxAAl@WH?dA\VBDm@Y_BBu@Ai@Kq@EkA?kEJcBEk@CG_@Ua@Og@Mg@?MLQ~FMl@Yf@{@z@qBAmAKc@Bc@Ha@CkA[e@Ik@QWDAFPh@j@hAZb@n@l@Ln@VR\^VLb@Jd@IN@d@NjBv@RBp@Cn@Jn@?b@W`@@f@Fd@NH?Hm@Gg@Uy@?aBEs@Ko@Cq@?uADc@F}B?q@[a@a@Wc@Cc@MsBNc@Gg@yAWc@][Yi@Ke@AeBUaBEo@Kq@Qm@Go@Cu@MwBGkCCkFM{CA{AM}AJQ`@_@`@Gb@?PC@u@,166,11.16,3309,Morning Run w/ Zena & Chrissy,0,0,FALSE,2,2019-07-25T10:19:41Z,2019-07-25T06:19:41Z,42.27176,42.27176,-83.742236,-83.742236,59,(GMT-05:00) America/Detroit,76.6,0,FALSE,Run,2718705634,2718705634,-14400,everyone,0,NA,NA,NA,NA,NA
2,1,23163300,1,82.9,157.9,8.1396000000000015,0,FALSE,TRUE,9.825899999999999,4347,253.1,250.9,42.271695,-83.742094,garmin_push_3879501361,FALSE,FALSE,g4468464,TRUE,FALSE,FALSE,2560550384,6,United States,FALSE,a2560550384,2,ar~`Gvwb~NHVFt@BdBChBBr@Qh@a@Ve@I[_@Go@Cq@GiE@q@FM\Yb@Cd@TP\Bh@@tFIt@]\c@Ba@[Mm@EKIcEDi@JbBAy@I{@JzA?h@EGAKAJACIuA@SDCJxBMyBHIC?AJHzCGGCBA}@MiBBGXApBVBAAGOm@YQg@@GDUVGVAb@LzEPv@^Td@INWFk@IkC?qBLxFCZGVSZg@Lc@OWi@M{BIu@?y@Bq@Nm@`@Yb@Eb@NVb@Bf@CAUm@a@WUAUHUf@At@DdAKp@Cp@XtA^`@b@?`@e@Fe@KwFKm@c@Wc@@MFSf@?lEP`BXb@b@H^YNq@?M?mCG_BOw@DAV`@Cz@BbFOh@c@ZQ@a@SWc@Go@GoDAq@Fs@Xg@d@Od@RXf@Jd@E?K[a@c@UCO@SJSb@Cp@FfBAlABt@Ph@f@Rb@OP]BaAGwEIo@UQUGa@NWb@Cr@FrEFh@X`@LDZ@XUNk@@s@A_CIaBH?BFCFAp@BfEEn@Yb@c@Ha@SWg@Eq@GqB?mAFw@TqANWf@BVNX^F^?h@ECSk@UQa@E]NOd@HfGJn@VTVDLC\_@Fe@GoE@m@Ms@_@Wc@LUPKZALXTh@?NJDb@Cd@c@~@On@CXB^JXNRb@AV_@Dq@EmE@o@@BCXDnFMx@]Zg@?UOYe@?qAOgBAg@HSBaAl@iAd@F^ZHLJd@CNEAQk@c@WK?c@PSh@APJrD?p@Dl@Zd@ZF^QVm@@m@M}E@_@EG]YOC[DKFOZKvAFzA?r@Dp@Jl@XVRDb@KP]F]?w@CkA?aA?jEIj@]^OBc@MW[GMOkEV}B\[d@Ib@TLn@AHWq@k@SUH[\I^H|FHn@^Xd@EXc@Lo@EsFI]GM_@Qq@JMTDrCM`BDfAZ`@VJb@GX]F_@GmFBa@BDAv@HtEG^]^QHW@a@YWk@AU@cDGcBTi@d@Uf@?^\F\AHEBQk@KOOGQA]JMLKVCRAr@DnDDv@Vb@`@Pb@SV{@I}F@K@?@J@p@Dr@?vCMv@_@Zg@C[a@Oo@KiFFs@XeAEo@IUEg@c@I_@?Sj@Cn@Jv@m@f@kCN_@Nc@FU?c@Oa@Pg@`@c@NAG,187,21.6,4345,400’s w/ Zena,0,2,FALSE,2,2019-07-24T21:24:05Z,2019-07-24T17:24:05Z,42.268654,42.268654,-83.741556,-83.741556,124,(GMT-05:00) America/Detroit,0,0,FALSE,Run,2717486147,2717486147,-14400,everyone,3,NA,NA,NA,NA,NA
