achievement_count,athlete_count,athlete.id,athlete.resource_state,average_cadence,average_heartrate,average_speed,comment_count,commute,display_hide_heartrate_option,distance,elapsed_time,elev_high,elev_low,end_latlng1,end_latlng2,external_id,flagged,from_accepted_tag,gear_id,has_heartrate,has_kudoed,heartrate_opt_out,id,kudos_count,location_country,manual,map.id,map.resource_state,map.summary_polyline,max_heartrate,max_speed,moving_time,name,photo_count,pr_count,private,resource_state,start_date,start_date_local,start_latitude,start_latlng1,start_latlng2,start_longitude,timezone,total_elevation_gain,total_photo_count,trainer,type,upload_id,upload_id_str,utc_offset,visibility,workout_type,average_watts,device_watts,kilojoules,max_watts,distance_km,distance_mi,elapsed_time_min,elapsed_time_hrs,moving_time_min,moving_time_hrs,wday,mday,yday,week,year,month,elapsed_hrs_cum_type,elapsed_dist_cum_type
0,1,23163300,1,18.9,NA,1.3356000000000001,0,FALSE,FALSE,1.0287,2922,NA,NA,NA,NA,garmin_push_4382617816,FALSE,FALSE,NA,FALSE,FALSE,FALSE,2968302168,4,United States,FALSE,a2968302168,2,NA,NA,5.04,2776,Morning Swim w/ Izzy,0,0,FALSE,2,2019-12-30T15:23:28Z,2019-12-30T10:23:28Z,NA,NA,NA,NA,(GMT-05:00) America/Detroit,0,0,TRUE,Swim,3162500478,3162500478,-18000,everyone,NA,NA,NA,NA,NA,1.0287,0.6392043477,48.7,0.8,46.3,0.8,1,30,364,2019-12-30T00:00:00Z,2019,12,37717,5.773157961
0,1,23163300,1,NA,122.3,13.7628,0,FALSE,TRUE,4.7056000000000004,1298,281,232.5,42.271795,-83.742092,garmin_push_4382618102,FALSE,FALSE,b3990177,TRUE,FALSE,FALSE,2968302384,2,United States,FALSE,a2968302384,2,{ucaGht~}NGWNOMiDCECWHGf@@vD[\`@XDf@CjBWVG~@a@nBYnAMTI`@UxA?dAu@LYD[jBD~@x@t@Od@WRAXH`@f@f@dAHFh@H|AJ@bANrADxCCpALnAAvCFdBBxCClH@pCLbH?zAHxDHHp@?JBDPRzBHrBHnATlAPbDNzALd@T`@F@v@o@x@aBH]VHFHANY~@TtA?dBHzDFpAt@`CrAtAnA^V@pAEtAKOoCIwBNiAr@YxBA`CJd@MfAA`@@LVZf@fAA`@BTLb@`BEf@DTn@f@vAZbBp@x@t@xAzA|APtCOtBEpB@`B\b@bCC~E@v@b@TtF@jCCnBMnAF@rCAjC,156,29.16,1231,From NCRB,0,0,FALSE,2,2019-12-30T16:24:42Z,2019-12-30T11:24:42Z,42.294864,42.294864,-83.720527,-83.720527,(GMT-05:00) America/Detroit,43.1,0,FALSE,Ride,3162500778,3162500778,-18000,everyone,10,40.4,FALSE,49.7,NA,4.7056000000000004,2.9239233776000004,21.6,0.4,20.5,0.3,1,30,364,2019-12-30T00:00:00Z,2019,12,1050166,3480.732687958
0,1,23163300,1,NA,NA,0,0,FALSE,FALSE,0,7200,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,2969278835,5,United States,TRUE,a2969278835,2,NA,NA,0,7200,Climbing,0,0,FALSE,2,2019-12-30T22:30:00Z,2019-12-30T17:30:00Z,NA,NA,NA,NA,(GMT-05:00) America/Detroit,0,0,FALSE,RockClimbing,NA,NA,-18000,everyone,NA,NA,NA,NA,NA,0,0,120,2,120,2,1,30,364,2019-12-30T00:00:00Z,2019,12,201000,0
0,2,23163300,1,56.2,132.6,5.166,0,FALSE,TRUE,8.1489,14129,400.8,375.7,44.784748,-84.705854,garmin_push_4390052485,FALSE,FALSE,NA,TRUE,FALSE,FALSE,2974026641,13,United States,FALSE,a2974026641,2,w|ipG|b_dOADJDv@BVCLWCFIBi@Dy@ABFL@t@@ZG`@Yt@sATSh@Q~@Kr@Od@Y`AS`@FPD|ATDAAKT@RFBBLBFDDFv@dBP|@X`A?HIVoAfBs@pAOZIl@DjBFn@n@jC@A@HM`@MHMD_ADu@?{CXe@La@RY@[AaAQc@a@u@aBK{BOq@U}BAc@K_AA[BUAYm@q@}AASCo@D?FGBERBRRx@Dz@^bAH`@Dr@AzB\lDPp@f@|@NNXb@r@t@bAtAfAlAl@dAPRt@wA~@qAxAEbAF|@??GfAcAj@KKmAC{AG{@K{@w@gDK_CF]v@{AlA_BZgAWaA]iBUi@OWWQg@K}@?[IqAIuAp@}@Le@Dc@HmAbAWd@KDCFYRwA@e@Cg@KEDhjAj^CGCDAAGQCeBt@oBnAkFNiA?yAPoAJ_@H{@CKOD}@v@SLKBOASKoAoAsAWs@DaAGcAFw@VQVKXO`ABD@ED?S?@A?FGj@@d@BFFDNM\yAj@wAPQHF@^e@|AC|BNZd@bELz@E?Tb@NPPHFL?Pa@dAaApA]M_@wGEAMBSVYNIH}@l@e@TY\Yx@e@`@UFOGQ_@y@yAg@o@GCIAWFKCe@o@SM_@Am@HaAKkAJa@JQ?C@@@E?Or@q@lAETINs@f@gBn@QByASYOg@c@EsC]wB]qAU{BB{ANe@|@aBb@m@`@gB]gBY_AkAcAu@MOBk@Eg@GYAu@Rg@XwC`@ODKFOXeAvAKFyAD_AIsA_@aA@BGGME@AJtIN`AuA\WNEzAQ?C?B\Ev@e@n@UV@XHd@?p@_BDgA@cAEyCFcA@u@A_@DFA?CCF?GDOALiAAWKQsDKcB@]CDDAFg@CMBaCAICq@Fc@JGBWDYICE]AUFUBKNAEEDGPUtAClGMfBTjBVN^NTZBn@UhACTZ\@CB@@BA@,170,28.08,5680,Ellie & Izzy are teaching me how to XC Ski,0,0,FALSE,2,2020-01-01T16:55:51Z,2020-01-01T11:55:51Z,44.784289,44.784289,-84.705908,-84.705908,(GMT-05:00) America/Detroit,91,0,FALSE,NordicSki,3169014326,3169014326,-18000,everyone,NA,NA,NA,NA,NA,8.1489,5.0634901419,235.5,3.9,94.7,1.6,3,1,1,2019-12-30T00:00:00Z,2020,1,14129,5.0634901419
0,1,23163300,1,NA,NA,0,0,FALSE,FALSE,0,3600,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,2978618117,4,United States,TRUE,a2978618117,2,NA,NA,0,3600,First ever Yoga class,0,0,FALSE,2,2020-01-02T22:30:00Z,2020-01-02T17:30:00Z,NA,NA,NA,NA,(GMT-05:00) America/Detroit,0,0,FALSE,Yoga,NA,NA,-18000,everyone,NA,NA,NA,NA,NA,0,0,60,1,60,1,4,2,2,2019-12-30T00:00:00Z,2020,1,3600,0
0,2,23163300,1,51.9,125.9,6.9336,0,FALSE,TRUE,18.890400000000003,16771,400.7,375.4,44.78474,-84.705903,garmin_push_4400622498,FALSE,FALSE,NA,TRUE,FALSE,FALSE,2982298775,11,United States,FALSE,a2982298775,2,c_jpGtb_dOlDFn@k@d@_ArAk@fDy@xA@~ANxAf@~@`EmAgEoAq@kCSaFhAqAr@}A~AgCGk@QEQtBmJ~@wBbHgEbBeCrCIFzAHKE{@u@uDa@{@TqBlAOl@jB^VbCNn@xBd@l@bBcA_b@j]AKAJnCXbAYp@mAx@q@`BQjBq@vE\jAfA^xBZt@eDdG@tCz@hEu@`@yEPsDr@qAo@w@aBK}B_@eBI_C_@uC_C[{@HIT^tCd@pBDjFp@dD~DtE`BbCdAPb@{AnAs@lDHvAqAVC^TVfDJNtBpBbAAd@q@BoAp@iETQxAWp@y@l@OnChAn@aATw@jB~Cr@xAtBtAh@[FcE|@{A\TJtC^|Bz@[pAs@`CwBQuBgAaCg@sBE}AH}Bp@eBj@Fh@nBh@nELjEAbCPzBRf@j@Tz@GhBmAjAwANoFKuGc@CCxBg@dEK|BcCpCo@\c@{@`DaLN_Cb@uBPgD@bAIRiB`As@FeAsAk@YgEOaAFIFo@dBa@`CNXLKdAyD\Ca@tDDhA|@nG|@zAq@fBm@r@UDSU_@sGeDjB{@~Ac@d@U@uByCy@Uw@u@w@MQLqD@k@Vg@zA{@lAgDvA]EiB{@c@mF_AyFAsA|B_Eb@gBaA_E]a@{Ee@aBt@kDr@uAhBiARwBOfB?AVPF?Kv@?~@s@Zu@`@a@dEcAzAIdCPpA~@`@vBLhBuCtEKh@J~Br@fC[xAuFR{Bp@}@Aq@]eAiBg@uFUsESw@wAWeBA?vAt@zE?tDLdBj@jBlCnC`BnCjBdBf@}A~@oAlDBrAc@t@i@X?`@dEjCrBz@?lBsIbB]j@aApADrAn@f@Un@}AxBlEvA|At@b@p@KHa@GwDtAoA\tB@xCvABpAy@jCeCEqAsAoCi@sBE}BPaCf@qA\@f@hAp@xIFlFJfBRr@z@f@|@E|AkAfAqAVu@FuGKeEKKc@XKj@B~Be@fCKzBqApAu@jA}@YCW|BuG`BqL{Cr@iAmAo@_@sESeBx@i@|DHRRK~@sD`@I?f@_@vB?n@v@`HhArBoAtCc@PWMHqCWyBWMuC`BeBpC]CaA_BwBuAUa@i@SyCBuAJ]To@pBoAhAqB|@wAMmAq@e@cGk@qBU}BXqB`CqDNo@uA_Fe@YaEc@wAn@qDt@_BlBs@JyBOSN,172,42.12,9810,XC Ski #2: lots of falling & getting back up again,0,0,FALSE,2,2020-01-04T15:18:12Z,2020-01-04T10:18:12Z,44.784666,44.784666,-84.705861,-84.705861,(GMT-05:00) America/Detroit,207.4,0,FALSE,NordicSki,3178339924,3178339924,-18000,everyone,NA,NA,NA,NA,NA,18.890400000000003,11.737946738400002,279.5,4.7,163.5,2.7,6,4,4,2019-12-30T00:00:00Z,2020,1,30900,16.801436880300002
0,1,23163300,1,84,149.7,7.956,0,FALSE,TRUE,6.2721,2843,284.4,253.9,42.271766,-83.742115,garmin_push_4405408031,FALSE,FALSE,g4961796,TRUE,FALSE,FALSE,2986187409,8,United States,FALSE,a2986187409,2,{h_aGxca~NHaBEwCGo@Dm@@wCKq@IgAGkEBgBQo@@q@Ng@^[vAcBXe@`@]Zc@VSXk@b@Ub@OZc@Ag@Ru@Te@^_@Zc@Vi@^_@dAgBl@s@rAiBjA{@p@uAhBqCh@OX_@|@{@h@cAx@cApAiB\[Zc@r@mAh@q@Xc@v@eA\a@NW\a@^]z@gAlB_DvAmBrAaBp@iAp@w@p@gAPk@^a@|@{@Xe@jAuAz@{@xAyB`@i@PYRk@p@kABAAr@El@IpBIl@IPEt@Il@At@YdBQl@_@z@Ol@g@nAKf@}@jAm@jC]xCInACxD?bB@r@JbB@p@Ap@Dr@BfB?vCDhAAt@FxC?t@Cn@LbDC`AFfBChA@p@JhECdBDr@?z@H~CCbDaAp@IJY\OV_C~ByB~Bw@bA_CnC_@Xw@bA_BxAgE|Eg@\W`@g@d@sA`BoBnBwB~BuBdCu@dA}@v@yAdBgBfB,169,12.6,2838,Zoning out,0,0,FALSE,2,2020-01-06T02:10:55Z,2020-01-05T21:10:55Z,42.272305,42.272305,-83.733249,-83.733249,(GMT-05:00) America/Detroit,29.7,0,FALSE,Run,3182746380,3182746380,-18000,everyone,0,NA,NA,NA,NA,6.2721,3.8973010491,47.4,0.8,47.3,0.8,7,5,5,2019-12-30T00:00:00Z,2020,1,566682,812.0999585306
1,2,23163300,1,86.6,132,9.0792,0,FALSE,TRUE,9.8522,4094,283.3,244.4,42.271815,-83.742113,garmin_push_4410162362,FALSE,FALSE,g4961796,TRUE,FALSE,FALSE,2989790099,12,United States,FALSE,a2989790099,2,yd_aGtgc~N?RGj@[PCv@JlBGp@Ij@@p@Pt@C@g@AWLmAAoBKmAQmBGE?CFDfAB~CFtCAt@@bCWb@Ep@CfBFnEiANe@Aa@De@CkAB]CoDLeAABCdAE~@@JHBP?dEF|@AnCDbBC~@NbJCbAAxABjGBr@BDfAf@f@CjAAb@Hb@jJAxDBnHJn@b@`BRh@Vd@b@Z|@Td@Hb@FdAFXRBp@Cr@S|AC`AD|CA|CIr@Yf@]`@_@ZQHiABe@Gc@Me@Ak@Fc@Je@GgA]g@?[O[Hx@dBXb@TNb@PJXFf@t@|@r@Hp@Cl@Hb@RbAl@HBNBNIVDb@@b@Fd@CNIb@Md@@b@Nb@DBSGo@WoABw@I_BKaBBw@AcBFwA?YE_@iAq@WAc@G[HEZEdEGp@I\Yf@_@Zc@XG@iACYAc@Ke@AiANc@DiAa@g@CO?SMc@@Pl@j@tA^`@`@NRLFn@x@|@b@Jb@Cf@@b@J`@Np@f@TJ|@AjAF^?b@Sf@@`@Jf@HJ?Dq@Mo@Oi@?q@Bs@Gq@Aq@E]@{CHuBAo@AOQSa@Sc@KcAGyBT[YOo@Um@[_@]YIOKc@OmCGq@WsAc@}AO}AGgB@iBGs@?iBEw@?u@IgBIoEGo@AAg@AaBHiE?kADyCDa@CMk@c@Ag@Bg@FoABsHDyABCC@MGcDDeGFwC?m@Du@?q@BGJALo@Ds@@cBB_@v@Bf@?pBEd@Dd@Ed@BvBMf@?b@Cb@?lAEnB@zCObGDfCI?aGEkBGmFBq@D_@XEVBhABz@Cv@GFY?q@PUf@Eb@?d@JjATT@BC?q@IeBM}FCgBDaEIaBBcBAq@?gBFEP@@q@,151,12.24,3907,Eberwhite x2 w/ Zena & Chrissy,0,1,FALSE,2,2020-01-07T11:19:14Z,2020-01-07T06:19:14Z,42.271703,42.271703,-83.742088999999993,-83.742088999999993,(GMT-05:00) America/Detroit,99.2,0,FALSE,Run,3186830275,3186830275,-18000,everyone,0,NA,NA,NA,NA,9.8522,6.1218713662,68.2,1.1,65.1,1.1,2,7,7,2020-01-06T00:00:00Z,2020,1,570776,818.2218298968
0,1,23163300,1,NA,NA,0,0,FALSE,FALSE,0,3300,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,2994439599,4,United States,TRUE,a2994439599,2,NA,NA,0,3300,Yoga core,0,0,FALSE,2,2020-01-08T22:00:00Z,2020-01-08T17:00:00Z,NA,NA,NA,NA,(GMT-05:00) America/Detroit,0,0,FALSE,Yoga,NA,NA,-18000,everyone,NA,NA,NA,NA,NA,0,0,55,0.9,55,0.9,3,8,8,2020-01-06T00:00:00Z,2020,1,6900,0
4,1,23163300,1,86.3,162.5,8.9928,0,FALSE,TRUE,10.078700000000001,4061,284.8,228.1,42.271803,-83.742099,garmin_push_4417678510,FALSE,FALSE,g4961796,TRUE,FALSE,FALSE,2995717239,7,United States,FALSE,a2995717239,2,ye_aGtlb~NEuA?}AEmB?}BUoC?cDCq@BgDEu@?cDIuAAeCEgBB{AAs@I{DYgEAu@Ae@Bq@AuCE_@MKWmBOq@q@wBOy@Qe@c@?wBJcD@WByD@UCEOAWMu@Bg@LyABs@?MYKkBNS?]EKKYe@u@g@c@QY`@Qj@_@VYa@Ui@_@QSDa@POd@]\mADSDc@Pc@@IOIs@Aw@Kq@c@Ke@Jc@@c@mAW_@Si@a@wAM[]Oe@O[Q]a@mBgDcAuB[e@c@I]NWi@I}@Wy@SgAa@sGAaAKeBFq@Jq@hAqFdAwDz@eCVk@lA_BVi@\]d@UVg@Rk@Ti@p@}@Rc@FQFGQi@CYr@o@j@q@|@_AbBkBb@k@tAwBdBwDb@o@xA_DxAkDr@oAbBuDXe@`@kAl@mARm@Lm@T{AT_DPW^[Lm@NiBLo@lAqDZqANcBDo@@o@Hc@M`ACt@Y`C]~Ac@|A]dAKl@OfBQj@]\[d@K|BIn@_@|Ae@tAs@bBc@lAwBbEUn@eA~BgAxBq@lAUl@q@pASh@iChE}@~@uCbD{@x@CRZx@Wd@CJZd@^ZLTJl@BXAr@En@a@~AGb@O|AElAUj@e@v@o@z@Wh@Gn@BTAh@Ud@]\k@rA]ZeA`@]\y@dASZm@vACl@Dt@HLJn@Br@?zAMl@An@Rh@dAB\\Tb@xA~BlAdBh@l@^Z`@PZ`@Pj@Rh@Vf@Xb@Lp@Oj@YVs@b@aA|@O@w@KK@KTtAjD~@nC`@t@DNBp@Fp@BbAC~A?`CLvDIr@Cr@Hp@P^?r@Ip@JNb@Hd@If@Cd@@d@AXJ@tANf@Zd@Pl@LbB@fBZlEAfBKfBz@dAh@j@`@Rb@Rb@HXKXCYfBUbBLb@t@hAl@tAZ`@zAzAb@Fb@Cd@JJt@Pp@`@Xb@BHAbALd@ARBb@RZb@^Xz@ZCv@Dp@@Dt@FdACl@n@`@Bb@Eh@Af@M,187,13.32,4035,Arb w/ Zena,0,0,FALSE,2,2020-01-09T11:31:01Z,2020-01-09T06:31:01Z,42.271674,42.271674,-83.742091,-83.742091,(GMT-05:00) America/Detroit,89.7,0,FALSE,Run,3193539475,3193539475,-18000,everyone,0,NA,NA,NA,NA,10.078700000000001,6.262611897700001,67.7,1.1,67.2,1.1,4,9,9,2020-01-06T00:00:00Z,2020,1,574837,824.4844417945
0,1,23163300,1,NA,NA,0,1,FALSE,FALSE,0,8100,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,3001483697,6,United States,TRUE,a3001483697,2,NA,NA,0,8100,Climbing!,0,0,FALSE,2,2020-01-10T23:00:00Z,2020-01-10T18:00:00Z,NA,NA,NA,NA,(GMT-05:00) America/Detroit,0,0,FALSE,RockClimbing,NA,NA,-18000,everyone,NA,NA,NA,NA,NA,0,0,135,2.2,135,2.2,5,10,10,2020-01-06T00:00:00Z,2020,1,209100,0
2,2,23163300,1,84,164.4,8.7264,0,FALSE,TRUE,12.0285,4979,284.8,228.4,42.271262,-83.742272,garmin_push_4425023245,FALSE,FALSE,g4468464,TRUE,FALSE,FALSE,3001488754,6,United States,FALSE,a3001488754,2,eb`aG`q{}N[v@w@rA[t@yDhFGPk@jAo@dASj@Wh@Ml@Uf@Y|@_@b@Uf@_@`@c@p@Uf@aAt@cApAWR]b@s@h@[`@CJVj@GTGHOb@Zb@Vf@Dd@@r@ETAt@Hz@Gv@Sn@SbAGp@Br@GRYd@Qj@mAxAWb@Fd@@n@Qh@e@b@Sf@s@|@a@XI@a@RYTYh@Y^Wh@g@xAUh@Cp@Hj@TdAHLJp@Bn@PNf@JjBh@LL@r@HdBVb@^ZPh@`@Vb@Zd@pAd@@d@MLB`@TZd@b@vAJl@Fn@u@p@GTLb@HDR?^GTFTn@@JKn@JZd@PN?j@G`@Oh@AJAd@WZ[t@SPCXZEn@HRBMTg@f@Wb@Ed@D^Rt@G~@g@ZFn@^L?b@Mb@Ib@ATHAn@QhAO^Cr@Ot@CVKVIt@Bx@Hv@]~AKZUh@a@`@UbCOp@a@\GTYvAs@hCAt@Rb@\Xb@DnARRLPXPn@Jj@Tj@Lh@LV\`@t@fA`@^RJRb@@f@Sl@@n@Rp@Lj@p@lA@h@JpA@n@s@Fi@J?Lb@jApAbBBn@C^]v@TPCp@RbBFlBHt@HTh@Jx@p@^ZZb@H\Bt@E^Ct@Jj@p@Rv@Mr@X?DLRDB,191,35.64,4962,🌊 Arb/Gallup w/ Zena & Alex,0,0,FALSE,2,2020-01-11T11:32:36Z,2020-01-11T06:32:36Z,42.276352,42.276352,-83.704649,-83.704649,(GMT-05:00) America/Detroit,77.8,0,FALSE,Run,3200000282,3200000282,-18000,everyone,0,NA,NA,NA,NA,12.0285,7.4741610734999995,83,1.4,82.7,1.4,6,11,11,2020-01-06T00:00:00Z,2020,1,579816,831.958602868
0,2,23163300,1,83.2,131.6,7.9992,0,FALSE,TRUE,5.1036,2427,267.3,248.3,42.271681,-83.742156,garmin_push_4430593226,FALSE,FALSE,g4961796,TRUE,FALSE,FALSE,3006063544,5,United States,FALSE,a3006063544,2,_v~`Gfmd~N`@?ZFVA^B[DoAE]G}@?gBKiACKEe@CS@}A[[KYCIEEGGCa@Oa@Gk@U_AOm@Om@?kAMa@OiAm@kAWi@EsBEe@@mAKoBDg@Aa@K}@Cg@Le@FiDYu@FaA?g@JoA?oBQa@Ic@?AGIEEAiB@WHmAQc@FYJg@BU?SGQgCDiBYCCCJsBAYDq@A{@Bc@AiBF{AAqC@wAc@AiABOAGcAFuD@mE@q@BUHAb@D|AMzCHb@UN?n@E\Ax@O|AFf@E^@l@AJ@b@BhAKj@Md@Cf@Bb@O\Vf@?fAF`B@hAGb@BzAEdC@TAjABpBAd@@jAGtCElAK,152,13.32,2297,Joining part of Amanda’s long run,0,0,FALSE,2,2020-01-12T18:57:12Z,2020-01-12T13:57:12Z,42.269286,42.269286,-83.75011,-83.75011,(GMT-05:00) America/Detroit,21.3,0,FALSE,Run,3205078981,3205078981,-18000,everyone,0,NA,NA,NA,NA,5.1036,3.1712290356,40.5,0.7,38.3,0.6,7,12,12,2020-01-06T00:00:00Z,2020,1,582243,835.1298319036
0,1,23163300,1,88.2,157.1,25.7364,1,FALSE,TRUE,8.5935,1202,NA,NA,NA,NA,garmin_push_4434706790,FALSE,FALSE,b5743538,TRUE,FALSE,FALSE,3009179508,8,United States,FALSE,a3009179508,2,NA,179,33.480000000000004,1202,Dumb trainer + speed & cadence sensors = average intelligence trainer?,0,0,FALSE,2,2020-01-14T00:05:34Z,2020-01-13T19:05:34Z,NA,NA,NA,NA,(GMT-05:00) America/Detroit,0,0,TRUE,Ride,3208584273,3208584273,-18000,everyone,10,NA,FALSE,NA,NA,8.5935,5.339751688500001,20,0.3,20,0.3,1,13,13,2020-01-13T00:00:00Z,2020,1,1051368,3486.0724396465002
6,2,23163300,1,86.6,128.9,8.7552,0,FALSE,TRUE,9.539100000000001,3923,265.4,233.4,42.271793,-83.742076,garmin_push_4436220103,FALSE,FALSE,g4961796,TRUE,FALSE,FALSE,3010343169,6,United States,FALSE,a3010343169,2,su`aGnvc~Na@NiACc@Dg@?gBEIEaCESRg@Vm@YiA_@iAOO?[ZaA?KLSJc@CADGSCDS{@A?BGD?@BABCIa@_@Oa@KI[Ao@g@GCKQGUOUYU[Mc@q@a@[[]u@gAaA{@SUa@YaAGe@FQ_@Ok@iBkEg@uAeA{Bs@iAy@eC]g@Ui@II_@^_@l@Px@A\Ol@kApCgAtBQ^Sh@Mp@GZ[pD?t@HhADhBQ\a@Wc@KcAo@e@Me@EUMYe@a@Wa@OQm@c@UyBo@w@Qc@YgA_@aC_AYa@Oo@Mq@Eg@?mA[c@G?a@ZSd@a@Va@QWc@wDyDyCaC_@Uw@q@cAm@sBm@kAOmADg@Ju@VkB~@aBjA]b@Sh@]d@_@^]QGo@Cw@FeBQUKJUd@Kn@En@FbB?t@N`BAr@Ol@Yh@m@z@]^MTSn@m@tASh@Md@Ir@KvAId@_@jAKp@B`BHp@@^HZDHLHbAF`A?d@Cd@O\]x@eCb@Wz@KjAEv@_A\Y^Wf@It@G^[b@Sd@Gb@?nAMf@DdAV~@]rBJ\a@Te@`@Yb@OT?d@D`@Xj@pAZj@RV`@X\^|@f@^\jARx@\l@f@d@RfA^vAZlARd@?hA\fBXrA@f@Cd@Cb@Kb@SHMDSIs@E}CB_BKwC?u@Be@VkCJq@Ri@zBoEl@uARk@Hs@?UOo@Xk@ZYZ`@t@lAf@rAPl@Xf@vBxEh@tAVf@Th@Nj@Vd@t@T`@Dd@NnBCjAHf@CtADb@AhANd@CnAHlBBf@Eb@?jAHf@?fAFb@Aj@MV?DB^Hp@Af@Mf@EjAZf@AnAMh@NX@V@f@C`@JjA@tBJf@ChA?nBOf@Rd@FjBGhANlAOd@Kf@?f@Pb@F\S\a@pAeB\_@d@[z@aA^[,148,14.04,3922,Argo w/ Zena & Chrissy,0,3,FALSE,2,2020-01-14T11:18:08Z,2020-01-14T06:18:08Z,42.279465,42.279465,-83.746473,-83.746473,(GMT-05:00) America/Detroit,68.1,0,FALSE,Run,3209905200,3209905200,-18000,everyone,0,NA,NA,NA,NA,9.539100000000001,5.927320106100001,65.4,1.1,65.4,1.1,2,14,14,2020-01-13T00:00:00Z,2020,1,586166,841.0571520097
2,2,23163300,1,85.4,139.7,8.334,2,FALSE,TRUE,10.805399999999999,4692,291.9,243.4,42.274089,-83.748467,garmin_push_4444155561,FALSE,FALSE,g4961796,TRUE,FALSE,FALSE,3016537692,7,United States,FALSE,a3016537692,2,ie_aGtfc~NB^Cp@[^?xAB~@Gp@KvCs@OI?m@PUBgAIW?i@Aa@IoA?k@L?`AYf@GbEP~BDzB@r@EzC?t@D`BCDSH[`@c@HsD@uCJcFAa@Bu@?iA@_AQYHsCDkACi@Gu@e@O?_@p@UTETK`BIvCIbAAhBBp@?p@I|CAxABr@Vd@Dp@GfBCxCI`BAnAEl@cCV[Bg@AE@E`@ED{EDyCHaE?}BBqBFe@?e@Q?KH_@F}@UOWDqA?w@FmCCwBH_@?UGe@@{@FoBEuC?sDLsB@kAHg@?c@EqADeCAeBDyAAkE?c@IYg@M_AQk@e@gAk@{B]UgABkAEa@QA]Bo@QyAMk@qBHe@C_@URmC@k@KwCVeEMg@c@?c@JORUDSg@]YSEMa@u@_@Q@WG{@k@[_@GWKs@Eq@WcBS{BUm@Mk@Y_BOeBMm@OYONMl@MdB?p@TpAPbBPl@LR@h@v@xAd@tAb@~@VhAPd@@PPR\ZHPF`@^Xb@@\o@d@Er@e@`@Qv@ATL?r@Cp@SvCFtAAr@K^@POfB@F`@Td@Fd@Eb@Id@BTd@Hl@?p@Kn@DZPPTBlBFd@ALDHZTh@dArBNt@Rf@Rl@\Xd@Dd@?f@DpBGvCCb@@~FIzC@d@EhA?hAIhFKrBFlACdAGlA?nABx@GjA?f@Ed@?d@@^FKr@Sl@ET`@PdAHtBAf@C`CB|BGvAAj@Bf@Ed@@pBKb@EPs@?@f@BxBAn@CjE?nAGrB?d@@rBCd@DhAIrBBnAAhAKjAAtC@r@C|AD^GBu@Aq@Iq@As@Aq@Bs@EgEBoDEgC?mAEsB?_ACq@AeB@C\EDs@Aq@?aBUyEFq@AsBHk@Aq@Gs@,163,13.68,4668,Short Kuebler loop w/ Zena & Chrissy,0,0,FALSE,2,2020-01-16T11:19:52Z,2020-01-16T06:19:52Z,42.271611,42.271611,-83.742088999999993,-83.742088999999993,(GMT-05:00) America/Detroit,116.5,0,FALSE,Run,3216830901,3216830901,-18000,everyone,0,NA,NA,NA,NA,10.805399999999999,6.714162203399999,78.2,1.3,77.8,1.3,4,16,16,2020-01-13T00:00:00Z,2020,1,590858,847.7713142131
0,1,23163300,1,NA,NA,0,0,FALSE,FALSE,0,3600,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,3018119155,3,United States,TRUE,a3018119155,2,NA,NA,0,3600,OGPS Flow Yoga w/ Stephanie,0,0,FALSE,2,2020-01-16T22:30:00Z,2020-01-16T17:30:00Z,NA,NA,NA,NA,(GMT-05:00) America/Detroit,0,0,FALSE,Yoga,NA,NA,-18000,everyone,NA,NA,NA,NA,NA,0,0,60,1,60,1,4,16,16,2020-01-13T00:00:00Z,2020,1,10500,0
0,1,23163300,1,22.1,NA,1.0836,0,FALSE,FALSE,0.9372999999999999,3198,NA,NA,NA,NA,garmin_push_4447321729,FALSE,FALSE,NA,FALSE,FALSE,FALSE,3019007153,7,United States,FALSE,a3019007153,2,NA,NA,3.9600000000000004,3119,Morning Swim,0,0,FALSE,2,2020-01-17T12:12:54Z,2020-01-17T07:12:54Z,NA,NA,NA,NA,(GMT-05:00) America/Detroit,0,0,TRUE,Swim,3219598133,3219598133,-18000,everyone,NA,NA,NA,NA,NA,0.9372999999999999,0.5824110383,53.3,0.9,52,0.9,5,17,17,2020-01-13T00:00:00Z,2020,1,40915,6.3555689993
0,1,23163300,1,NA,NA,0,0,FALSE,FALSE,0,5400,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,3020498956,2,United States,TRUE,a3020498956,2,NA,NA,0,5400,Climbing,0,0,FALSE,2,2020-01-18T00:30:00Z,2020-01-17T19:30:00Z,NA,NA,NA,NA,(GMT-05:00) America/Detroit,0,0,FALSE,RockClimbing,NA,NA,-18000,everyone,NA,NA,NA,NA,NA,0,0,90,1.5,90,1.5,5,17,17,2020-01-13T00:00:00Z,2020,1,214500,0
